Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id,Result_1,Result_2,Time Format,Referee,Method Details,Sig. Str. %_1,Sig. Str. %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_%_1,Head_%_2,Body_%_1,Body_%_2,Leg_%_1,Leg_%_2,Distance_%_1,Distance_%_2,Clinch_%_1,Clinch_%_2,Ground_%_1,Ground_%_2,Total Str._%_1,Total Str._%_2,Sig. Str._%_1,Sig. Str._%_2
1a9480fc288e55d7,3329d692aea4dc28,Don'Tale Mayes,Hamdy Abdelwahab,0,1,47,58,0,3,0,0,Heavyweight,Overturned,3,5:00,b0a6124751a56bc4,NC,NC,3 Rnd (5-5-5),Kerry Hatley,Failed Drug Test by AbdelwahabDan Mathisen29 - 28.Seth Fuller28 - 29.Kent Basinger29 - 28.,0.4,0.52,0,0,0,0,0,396,0.31,0.5,0.71,0.83,0.78,1.0,0.41,0.41,0.4,0.67,0,0.79,0.44,0.65,0.41,0.53
7cbf7c78d3b34218,e132d47bd9efbbe0,Drakkar Klose,Rafa Garcia,0,0,61,34,2,3,0,0,Lightweight,U-DEC,3,5:00,b0a6124751a56bc4,W,L,3 Rnd (5-5-5),Jacob Montalvo,Kent Basinger28 - 29.Steve Armstrong28 - 29.Aaron Menard28 - 29.,0.53,0.59,0,0,0,0,125,174,0.32,0.51,0.93,1.0,0.91,0.75,0.39,0.52,0.96,0.85,0.71,0,0.63,0.75,0.53,0.6
c32aeb1a59e6272d,a01a62132460a98d,Michael Morales,Adam Fugitt,2,0,83,64,0,1,0,0,Welterweight,KO/TKO Punch,3,1:09,b0a6124751a56bc4,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.54,0.56,0,0,0,0,12,111,0.53,0.43,0.78,0.77,1.0,0.92,0.5,0.59,0.71,0.6,1.0,0.0,0.57,0.58,0.55,0.57
f9ab66e67240db7b,a20f234df70f2182,Joselyne Edwards,Ji Yeon Kim,0,0,101,78,1,0,0,0,Women's Bantamweight,S-DEC,3,5:00,b0a6124751a56bc4,W,L,3 Rnd (5-5-5),Mike Beltran,Seth Fuller27 - 30.Steve Armstrong29 - 28.Kent Basinger28 - 29.,0.43,0.4,0,0,0,0,121,19,0.29,0.25,0.54,0.63,0.58,0.88,0.41,0.38,0.8,0.7,0.67,1.0,0.46,0.43,0.43,0.4
8c57c7b8c3bab0eb,260bd4cef10b033f,Nicolae Negumereanu,Ihor Potieria,0,0,51,38,2,0,0,0,Light Heavyweight,KO/TKO Knees,2,3:33,b0a6124751a56bc4,W,L,3 Rnd (5-5-5),Kerry Hatley,Knees to Head In Clinch,0.53,0.54,0,0,0,0,241,0,0.52,0.45,0.64,1.0,0,1.0,0.4,0.5,0.78,0.86,0.5,1.0,0.59,0.61,0.54,0.54
2c010b26a3306969,9edf2c9082cc2cd8,Orion Cosce,Blood Diamond,0,0,25,63,3,0,0,0,Welterweight,U-DEC,3,5:00,b0a6124751a56bc4,W,L,3 Rnd (5-5-5),Jacob Montalvo,Dan Mathisen28 - 29.Seth Fuller28 - 29.Kent Basinger28 - 29.,0.48,0.64,0,0,0,0,566,68,0.37,0.51,0.77,0.9,1.0,0.64,0.3,0.57,0.64,0.78,0.73,0.0,0.72,0.71,0.48,0.64
fa6796c55d6c5440,399afbabc02376b5,Curtis Blaydes,Tom Aspinall,0,0,4,3,0,0,0,0,Heavyweight,KO/TKO,1,0:15,319c15b8aac5bfde,W,L,5 Rnd (5-5-5-5-5),Herb Dean,"to    
      Knee Injury",0.4,0.6,0,0,0,0,1,0,0.25,0.0,1.0,1.0,1.0,1.0,0.4,0.6,0,0,0,0,0.4,0.6,0.4,0.6
0a1942069c9ad6b6,5442f1bc4b47eaf3,Jack Hermansson,Chris Curtis,0,0,100,43,0,0,0,0,Middleweight,U-DEC,3,5:00,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Marc Goddard,Darryl Ransom28 - 29.Cezary Wojciechowski28 - 29.Clemens Werner27 - 30.,0.39,0.34,0,0,0,0,0,0,0.27,0.2,0.56,0.71,0.9,0.0,0.4,0.33,0.2,1.0,0,0,0.4,0.34,0.4,0.34
7826923b47f8d72a,ac026518a9b4dc0f,Paddy Pimblett,Jordan Leavitt,0,0,17,16,1,3,4,0,Lightweight,SUB Rear Naked Choke,2,2:46,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Daniel Movahedi,Rear Naked Choke,0.43,0.72,4,0,0,0,104,290,0.41,0.62,0.5,0.75,1.0,1.0,0.18,0.75,0.89,0.7,0.62,0,0.57,0.85,0.44,0.73
1091d4d957141094,3c6976f8182d9527,Nikita Krylov,Alexander Gustafsson,2,0,26,5,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,1:07,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Marc Goddard,Punch to Head In Clinch,0.59,0.62,0,0,0,0,9,7,0.59,0.57,1.0,1.0,0.5,0,0.52,0.71,0.8,0,0.7,0.0,0.58,0.56,0.59,0.62
51018a31ddf31eb2,26e3f3928b1891d9,Molly McCann,Hannah Goldy,1,0,24,9,0,0,0,0,Women's Flyweight,KO/TKO Spinning Back Elbow,1,3:52,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Herb Dean,Spinning Back Elbow to Head At Distance,0.46,0.27,0,0,0,0,10,70,0.43,0.19,0.6,1.0,1.0,0.25,0.42,0.22,1.0,0.5,0.6,0,0.51,0.27,0.46,0.27
0845c81e37d3bcb3,eabf206b162b3b83,Paul Craig,Volkan Oezdemir,0,0,33,72,0,1,0,0,Light Heavyweight,U-DEC,3,5:00,319c15b8aac5bfde,L,W,3 Rnd (5-5-5),Lukasz Bosacki,David Lethaby27 - 30.Vito Paolillo27 - 30.Cezary Wojciechowski27 - 30.,0.26,0.55,0,0,0,0,7,309,0.18,0.45,0.53,0.91,1.0,1.0,0.27,0.52,0.33,1.0,0.0,0.62,0.3,0.64,0.26,0.56
5b86d491d63890c5,f6ad6a1e4d600e0d,Mason Jones,Ludovit Klein,0,1,43,50,0,0,0,0,Lightweight,U-DEC,3,5:00,319c15b8aac5bfde,L,W,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge27 - 30.Darryl Ransom27 - 30.Clemens Werner27 - 30.,0.4,0.57,0,0,0,0,137,401,0.23,0.54,0.74,0.62,1.0,1.0,0.28,0.49,0.78,0.78,0.33,0.8,0.55,0.62,0.41,0.57
32c355b04fc57f3a,38c626ca912c7bac,Marc Diakiese,Damir Hadzovic,0,0,13,5,8,0,0,0,Lightweight,U-DEC,3,5:00,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Herb Dean,Vito Paolillo26 - 30.Cezary Wojciechowski26 - 30.Anders Ohlsson27 - 30.,0.4,0.5,0,0,0,0,815,0,0.32,0.43,0.0,0.0,1.0,1.0,0.28,0.5,1.0,0,0.8,0,0.7,0.8,0.41,0.5
329e403448756217,40093d1d2d78394e,Nathaniel Wood,Charles Rosa,0,0,97,51,1,2,0,1,Featherweight,U-DEC,3,5:00,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Lukasz Bosacki,David Lethaby26 - 30.Darryl Ransom26 - 30.Clemens Werner27 - 30.,0.61,0.3,0,1,0,0,85,52,0.56,0.17,0.31,0.62,0.89,0.67,0.6,0.28,0.71,0.67,0.62,1.0,0.61,0.32,0.61,0.31
87c0b1c696ddfb43,87a1dc546b1c5caf,Makwan Amirkhani,Jonathan Pearce,0,0,11,90,3,4,0,0,Featherweight,KO/TKO Punches,2,4:10,319c15b8aac5bfde,L,W,3 Rnd (5-5-5),Daniel Movahedi,Punches to Head On Ground,0.5,0.8,0,0,0,0,85,286,0.47,0.8,0.0,0.79,1.0,1.0,0.5,0.57,0,1.0,0,0.79,0.52,0.81,0.5,0.8
75353550928a7921,814e5233e2acf2ee,Muhammad Mokaev,Charles Johnson,0,0,12,12,12,0,0,0,Flyweight,U-DEC,3,5:00,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Marc Goddard,David Lethaby27 - 30.Darryl Ransom27 - 30.Clemens Werner27 - 30.,0.41,0.54,0,0,0,0,704,27,0.29,0.6,0.43,0.67,0.8,0.38,0.38,0.41,0.5,1.0,1.0,1.0,0.59,0.85,0.41,0.55
4c88a1db5a46c6a4,31f8081c7600da93,Jai Herbert,Kyle Nelson,0,0,36,41,0,0,0,0,Lightweight,U-DEC,3,5:00,319c15b8aac5bfde,W,L,3 Rnd (5-5-5),Herb Dean,Ben Cartlidge28 - 29.Anders Ohlsson28 - 29.Darryl Ransom28 - 29.,0.56,0.66,0,0,0,0,357,186,0.37,0.44,0.94,0.85,1.0,1.0,0.44,0.6,1.0,0.87,1.0,0,0.72,0.71,0.56,0.66
9dedfdd91070ddd8,297a2b35444c245b,Mandy Bohm,Victoria Leonardo,0,0,52,39,0,2,1,0,Women's Flyweight,U-DEC,3,5:00,319c15b8aac5bfde,L,W,3 Rnd (5-5-5),Daniel Movahedi,Vito Paolillo27 - 30.Clemens Werner27 - 30.Cezary Wojciechowski27 - 30.,0.55,0.35,1,0,0,0,55,426,0.39,0.26,0.93,0.69,1.0,0.0,0.47,0.27,1.0,0.87,0.0,1.0,0.67,0.51,0.56,0.35
9d19d9e4aa2662e8,6f7c616b98e18c29,Claudio Silva,Nicolas Dalby,0,0,11,45,4,1,0,1,Welterweight,U-DEC,3,5:00,319c15b8aac5bfde,L,W,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge28 - 29.David Lethaby28 - 29.Anders Ohlsson27 - 29.,0.52,0.47,0,1,0,1,437,257,0.31,0.41,0.8,0.75,1.0,1.0,0.55,0.36,0.0,0.76,0,0.57,0.78,0.54,0.52,0.48
cbf5e6f231b55443,def8166ff24bd237,Brian Ortega,Yair Rodriguez,0,0,22,23,1,0,0,0,Featherweight,KO/TKO,1,4:11,8fd76e1b49c00ae2,L,W,5 Rnd (5-5-5-5-5),Keith Peterson,"to    
      Shoulder injury",0.62,0.5,0,0,0,0,144,0,0.6,0.44,1.0,0,0.5,1.0,0.56,0.48,0.88,1.0,0,1.0,0.67,0.63,0.63,0.5
3df5493bb279226f,eb04b9d31e938edb,Michelle Waterson-Gomez,Amanda Lemos,0,0,29,20,1,0,0,1,Women's Strawweight,SUB Guillotine Choke,2,1:48,8fd76e1b49c00ae2,L,W,3 Rnd (5-5-5),Kevin MacDonald,Guillotine Choke After Drop to Guard,0.51,0.57,0,1,0,1,68,5,0.29,0.48,0.7,0.6,0.68,0.86,0.5,0.57,0,0,1.0,0,0.56,0.57,0.52,0.57
e64b96c07d7ce999,447f9858ae78f921,Li Jingliang,Muslim Salikhov,1,0,38,23,1,1,0,0,Welterweight,KO/TKO Punches,2,4:38,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head At Distance,0.43,0.41,0,0,0,0,30,70,0.27,0.38,0.67,0.5,0.65,1.0,0.4,0.39,0.75,0.0,0.5,0.75,0.44,0.49,0.44,0.41
67c1d46f4ed16f9e,3cf18e01cb6cbde3,Matt Schnell,Sumudaerji,0,1,47,58,2,0,2,0,Flyweight,SUB Triangle Choke,2,4:24,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Jacob Montalvo,Triangle Choke From Guard,0.58,0.69,2,0,1,2,160,133,0.51,0.61,1.0,0.91,1.0,1.0,0.4,0.66,0.75,0.68,0.76,0.91,0.66,0.73,0.58,0.7
98d961097baaf308,f1d64ae34e088832,Shane Burgos,Charles Jourdain,0,0,42,113,2,0,3,0,Featherweight,M-DEC,3,5:00,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Keith Peterson,Eric Colon28 - 29.Chris Lee28 - 29.Mike Bell28 - 28.,0.52,0.6,3,0,0,0,385,128,0.34,0.5,0.5,0.97,0.95,0.83,0.46,0.51,0.72,0.8,1.0,1.0,0.58,0.67,0.53,0.6
729d4bd5a6cd0a97,b96619b3acd7d9da,Lauren Murphy,Miesha Tate,0,0,102,85,2,0,0,0,Women's Flyweight,U-DEC,3,5:00,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Kevin MacDonald,Doug Crosby27 - 30.Dave Tirelli27 - 30.Derek Cleary28 - 29.,0.55,0.51,0,0,0,0,78,125,0.5,0.5,0.83,0.53,1.0,0.75,0.48,0.49,0.79,0.69,1.0,0,0.61,0.6,0.55,0.52
64facb6cc564262d,ce632027bf2a871b,Punahele Soriano,Dalcha Lungiambula,1,0,17,11,0,2,0,0,Middleweight,KO/TKO Punch,2,0:28,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,0.48,0.5,0,0,0,0,4,99,0.32,0.38,0.9,0.67,0,1.0,0.35,0.5,0.8,0.0,1.0,1.0,0.51,0.61,0.49,0.5
5987b2458f4b5290,b8a85389d115e35a,Ricky Simon,Jack Shore,1,0,25,19,2,0,1,0,Bantamweight,SUB Arm Triangle,2,3:28,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Jacob Montalvo,Arm Triangle From Mount,0.65,0.43,1,0,0,0,246,13,0.52,0.38,1.0,1.0,0.91,0,0.6,0.4,1.0,1.0,0.75,0,0.78,0.52,0.66,0.43
9abc648e76c4493a,4f140403000158b5,Bill Algeo,Herbert Burns,0,0,28,10,1,1,0,2,Featherweight,KO/TKO,2,1:50,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Keith Peterson,"to    
      Knee Injury to Burns",0.77,0.83,0,2,0,0,326,32,0.75,0.75,0.86,1.0,1.0,0,0.5,1.0,1.0,1.0,0.8,0.75,0.78,0.72,0.78,0.83
e4277e87a789d687,74f9448b97bf8bec,Dustin Jacoby,Da Woon Jung,1,0,14,14,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,3:13,8fd76e1b49c00ae2,W,L,3 Rnd (5-5-5),Kevin MacDonald,Punch to Head At Distance,0.6,0.35,0,0,0,0,3,0,0.43,0.23,0.5,0.25,1.0,0.78,0.61,0.36,0,0,0,0,0.61,0.36,0.61,0.36
71505842fb6455c3,8be158ca1e5ea6a0,Dwight Grant,Dustin Stoltzfus,0,0,52,49,0,2,0,0,Middleweight,U-DEC,3,5:00,8fd76e1b49c00ae2,L,W,3 Rnd (5-5-5),Dan Miragliotta,Mike Bell28 - 29.Derek Cleary28 - 29.Chris Lee28 - 29.,0.52,0.43,0,0,0,0,0,257,0.44,0.28,0.78,0.88,0.83,0.83,0.52,0.4,0.67,0.75,0,0.55,0.53,0.59,0.52,0.44
02f8fedc18cbd26c,c742287ed86a09bc,Jessica Penne,Emily Ducote,0,0,63,116,0,0,0,0,Women's Strawweight,U-DEC,3,5:00,8fd76e1b49c00ae2,L,W,3 Rnd (5-5-5),Jacob Montalvo,Doug Crosby28 - 29.Eric Colon28 - 29.Dave Tirelli27 - 30.,0.25,0.56,0,0,0,0,0,0,0.18,0.36,0.72,0.71,0,0.88,0.24,0.57,0.8,0.5,0,0,0.27,0.57,0.26,0.57
c814b4c899793af6,6a2f7c151031653d,Rafael Dos Anjos,Rafael Fiziev,0,1,54,64,2,0,0,0,Lightweight,KO/TKO Punch,5,0:18,31da66df48c0c1a0,L,W,5 Rnd (5-5-5-5-5),Mark Smith,Punch to Head At Distance,0.49,0.4,0,0,0,0,373,179,0.39,0.31,0.86,0.52,0.69,1.0,0.47,0.4,1.0,0.5,0,0.5,0.56,0.48,0.49,0.4
4126a78111c0855a,369ea36e450ae62a,Caio Borralho,Armen Petrosyan,0,0,12,31,4,0,0,0,Middleweight,U-DEC,3,5:00,31da66df48c0c1a0,W,L,3 Rnd (5-5-5),Mike Beltran,Doug Crosby27 - 30.Sal D'amato27 - 30.Mike Bell28 - 29.,0.48,0.5,0,0,0,1,609,79,0.27,0.11,0.75,0.33,1.0,0.79,0.48,0.4,0.5,0,0,0.71,0.59,0.55,0.48,0.51
0fd5f4b838e890cc,3a314d9fa7c6825d,Douglas Silva de Andrade,Said Nurmagomedov,0,0,28,42,1,1,0,0,Bantamweight,U-DEC,3,5:00,31da66df48c0c1a0,L,W,3 Rnd (5-5-5),Herb Dean,Mike Bell27 - 30.Derek Cleary28 - 29.Adalaide Byrd28 - 29.,0.37,0.43,0,0,0,0,252,22,0.12,0.3,0.58,0.67,0.62,0.9,0.36,0.44,0.67,0.38,0.4,0,0.46,0.51,0.38,0.43
01b352b6a9074d5c,2b68d9f125d07b42,Jared Vanderaa,Chase Sherman,0,1,109,137,0,0,0,0,Heavyweight,KO/TKO Punches,3,3:10,31da66df48c0c1a0,L,W,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,0.4,0.58,0,0,0,0,0,1,0.34,0.49,0.72,0.82,0.88,0.9,0.41,0.58,1.0,1.0,0,0.0,0.41,0.58,0.41,0.58
24656ef4d605c96f,cd3d7e37ff2d679c,Aiemann Zahabi,Ricky Turcios,0,0,54,27,0,0,0,0,Bantamweight,U-DEC,3,5:00,31da66df48c0c1a0,W,L,3 Rnd (5-5-5),Mike Beltran,Derek Cleary28 - 29.Doug Crosby28 - 29.Sal D'amato28 - 29.,0.51,0.11,0,0,0,0,0,0,0.31,0.07,0.64,0.24,0.84,0.8,0.51,0.11,1.0,0,0,0,0.51,0.11,0.51,0.11
af9f42e6894047fc,511e82663651438d,Michael Johnson,Jamie Mullarkey,1,0,66,96,0,0,0,0,Lightweight,S-DEC,3,5:00,31da66df48c0c1a0,L,W,3 Rnd (5-5-5),Herb Dean,Derek Cleary28 - 29.Mike Bell29 - 28.Anthony Maness28 - 29.,0.34,0.44,0,0,0,0,37,17,0.29,0.34,0.54,0.62,1.0,0.91,0.32,0.43,0.8,0.61,0.67,0.5,0.35,0.44,0.35,0.44
f14f644d41ade29f,147e70aa6cc48cfc,Cody Brundage,Tresean Gore,1,0,15,8,1,0,0,0,Middleweight,KO/TKO Punch,1,3:50,31da66df48c0c1a0,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.38,0.32,0,0,0,0,78,0,0.3,0.13,0.83,0.0,0,0.67,0.36,0.32,0.5,0,0.5,0,0.47,0.3,0.38,0.32
d7338bcb141abd2c,5f179af5fffeb9f6,Antonina Shevchenko,Cortney Casey,0,0,55,33,0,2,0,0,Women's Flyweight,S-DEC,3,5:00,31da66df48c0c1a0,W,L,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary28 - 29.Junichiro Kamijo29 - 28.Adalaide Byrd28 - 29.,0.47,0.38,0,0,0,0,110,188,0.36,0.33,0.58,0.29,0.78,0.52,0.47,0.36,0.5,0.75,0,0.5,0.51,0.55,0.47,0.38
ffe9703408fb5964,1effd880e1f1bb30,David Onama,Garrett Armfield,0,0,29,21,2,0,1,0,Featherweight,SUB Arm Triangle,2,3:13,31da66df48c0c1a0,W,L,3 Rnd (5-5-5),Mike Beltran,Arm Triangle From Half Guard,0.4,0.29,1,0,0,0,155,112,0.29,0.25,0.76,0.44,0,1.0,0.41,0.29,0.33,0.25,0.33,0,0.48,0.35,0.4,0.29
8667caa0451d245b,37d5b176d438d2a5,Kennedy Nzechukwu,Karl Roberson,0,0,20,9,5,0,1,0,Light Heavyweight,KO/TKO Elbows,3,2:19,31da66df48c0c1a0,W,L,3 Rnd (5-5-5),Mark Smith,Elbows to Head From Back Control,0.46,0.47,1,0,0,0,646,23,0.49,0.31,0.33,0.8,0,1.0,0.14,0.47,0,0,0.81,0,0.56,0.62,0.47,0.47
50a28b9f8314e008,e7e01e266a9d4342,Ronnie Lawrence,Saidyokub Kakhramonov,0,0,15,32,1,10,0,0,Bantamweight,U-DEC,3,5:00,31da66df48c0c1a0,L,W,3 Rnd (5-5-5),Chris Tognoni,Tony Weeks26 - 30.Sal D'amato27 - 30.Junichiro Kamijo27 - 30.,0.45,0.54,0,0,0,0,4,739,0.38,0.53,0.44,0.33,1.0,1.0,0.44,0.2,1.0,0.78,0,0.7,0.47,0.67,0.45,0.54
1338e2c7480bdf9e,13a0275fa13c4d26,Israel Adesanya,Jared Cannonier,0,0,116,90,0,0,0,0,Middleweight,U-DEC,5,5:00,4a9e305633f3ef47,W,L,5 Rnd (5-5-5-5-5),Herb Dean,Derek Cleary46 - 49.Junichiro Kamijo46 - 49.Sal D'amato45 - 50.,0.5,0.57,0,0,0,0,0,254,0.36,0.4,0.84,0.8,0.88,0.79,0.5,0.55,0.5,0.86,0,0,0.59,0.65,0.5,0.57
e1248941344b3288,150ff4cc642270b9,Alexander Volkanovski,Max Holloway,0,0,199,127,0,0,0,0,Featherweight,U-DEC,5,5:00,4a9e305633f3ef47,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,Mike Bell45 - 50.Sal D'amato45 - 50.Ron McCarthy45 - 50.,0.53,0.42,0,0,0,0,117,16,0.48,0.3,0.79,0.71,0.88,0.72,0.51,0.39,0.75,1.0,0,0,0.54,0.48,0.53,0.42
e5549c82bfb5582d,0d8011111be000b2,Sean Strickland,Alex Pereira,0,1,15,25,0,0,0,0,Middleweight,KO/TKO Punches,1,2:36,4a9e305633f3ef47,L,W,3 Rnd (5-5-5),Jason Herzog,Punches to Head At Distance,0.51,0.62,0,0,0,0,0,3,0.45,0.33,0.75,0.86,0.0,0.73,0.52,0.62,0,0,0,0,0.52,0.62,0.52,0.62
a331233f597090a5,f2925e6db404bf1d,Robbie Lawler,Bryan Barberena,0,0,81,147,0,0,0,0,Welterweight,KO/TKO Punches,2,4:47,4a9e305633f3ef47,L,W,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,0.57,0.46,0,0,0,0,0,0,0.52,0.41,0.94,0.9,1.0,0.81,0.57,0.45,0.75,0.75,0,0,0.57,0.47,0.57,0.47
6bd02119599741a4,b50a426a33da0012,Pedro Munhoz,Sean O'Malley,0,0,26,25,0,0,0,0,Bantamweight,CNC,2,3:09,4a9e305633f3ef47,NC,NC,3 Rnd (5-5-5),Jason Herzog,Eye Poke by O'Malley,0.63,0.53,0,0,0,0,0,0,0.0,0.47,0.0,0.57,0.87,1.0,0.63,0.53,0,0,0,0,0.63,0.53,0.63,0.53
4d8fa64202cee4c1,37ed1ab2f8b819f4,Brad Riddell,Jalin Turner,0,0,2,3,0,0,0,1,Lightweight,SUB Guillotine Choke,1,0:45,4a9e305633f3ef47,L,W,3 Rnd (5-5-5),Marc Goddard,Guillotine Choke From Mount,0.66,0.6,0,1,0,0,0,13,0.0,0.5,0,0.5,1.0,1.0,0.67,0.6,0,0,0,0,0.67,0.6,0.67,0.6
d1941565abf50b16,1d00756835ca67c9,Jim Miller,Donald Cerrone,0,0,24,21,1,0,1,0,Welterweight,SUB Guillotine Choke,2,1:32,4a9e305633f3ef47,W,L,3 Rnd (5-5-5),Mark Smith,Guillotine Choke After Drop to Guard,0.66,0.63,1,0,0,1,63,84,0.57,0.6,1.0,0.75,1.0,0.6,0.63,0.64,0,0,0.78,0,0.73,0.67,0.67,0.64
442c9011034ae1fd,5eb50529a8418b77,Ian Machado Garry,Gabe Green,1,0,116,90,1,1,0,0,Welterweight,U-DEC,3,5:00,4a9e305633f3ef47,W,L,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary27 - 30.Adalaide Byrd27 - 30.Junichiro Kamijo27 - 30.,0.6,0.46,0,0,0,0,46,137,0.54,0.28,0.81,0.67,1.0,0.74,0.59,0.46,1.0,0.0,1.0,0,0.63,0.49,0.6,0.46
0d7b51c9d2649a6e,0c6d9ea8306c029e,Brad Tavares,Dricus Du Plessis,0,0,82,113,0,0,0,0,Middleweight,U-DEC,3,5:00,4a9e305633f3ef47,L,W,3 Rnd (5-5-5),Mark Smith,Mike Bell28 - 29.Ron McCarthy28 - 29.Tony Weeks28 - 29.,0.54,0.53,0,0,0,0,121,78,0.49,0.47,0.68,0.81,1.0,0.77,0.52,0.51,0.75,0.78,0.5,1.0,0.59,0.55,0.55,0.53
886264a0c9f4ea5e,65578a75fa7900e3,Uriah Hall,Andre Muniz,0,0,6,17,0,4,0,0,Middleweight,U-DEC,3,5:00,4a9e305633f3ef47,L,W,3 Rnd (5-5-5),Herb Dean,Derek Cleary27 - 30.Anthony Maness27 - 30.Junichiro Kamijo27 - 30.,0.23,0.43,0,0,2,0,18,612,0.23,0.35,0,0.67,0,0.8,0.18,0.38,0,0.0,0.33,0.83,0.49,0.54,0.23,0.44
6a740daf1b279661,f72465a784c1b084,Jessica Eye,Maycee Barber,0,0,35,63,1,0,0,0,Women's Flyweight,U-DEC,3,5:00,4a9e305633f3ef47,L,W,3 Rnd (5-5-5),Jason Herzog,Sal D'amato28 - 29.Ron McCarthy28 - 29.Adalaide Byrd27 - 30.,0.56,0.64,0,0,0,0,489,112,0.48,0.58,0.9,0.94,0.75,1.0,0.41,0.45,0.84,0.85,1.0,1.0,0.72,0.71,0.56,0.65
a78a87d8c2bbb1cb,6c8072b61c276e67,Jessica-Rose Clark,Julija Stoliarenko,0,0,9,6,0,1,0,1,Women's Bantamweight,SUB Armbar,1,0:42,4a9e305633f3ef47,L,W,3 Rnd (5-5-5),Chris Tognoni,Armbar From Side Control,0.56,0.66,0,1,0,0,0,17,0.46,0.67,1.0,0,1.0,0,0.54,0.67,1.0,0,0.0,0,0.56,0.67,0.56,0.67
72db2a14ffa73ece,eae48ff31db420c2,Arman Tsarukyan,Mateusz Gamrot,1,0,95,81,1,6,0,0,Lightweight,U-DEC,5,5:00,eb42d4febfafefd1,L,W,5 Rnd (5-5-5-5-5),Jason Herzog,Sal D'amato47 - 48.Chris Lee47 - 48.Ron McCarthy47 - 48.,0.38,0.58,0,0,0,0,99,298,0.24,0.56,0.81,0.75,0.76,0.8,0.37,0.57,0.5,0.8,0.67,1.0,0.42,0.65,0.38,0.59
01afe0916a40c7c5,84b3e7d38f2d2ec5,Neil Magny,Shavkat Rakhmonov,0,0,11,19,0,2,0,1,Welterweight,SUB Guillotine Choke,2,4:58,eb42d4febfafefd1,L,W,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke On Ground,0.5,0.52,0,1,0,0,7,546,0.38,0.5,1.0,1.0,0.75,0,0.5,0.5,0,0,0.5,0.54,0.6,0.71,0.5,0.53
b5da8f7d05e85a55,c9a94278df042f46,Josh Parisian,Alan Baudot,0,1,42,49,3,0,0,0,Heavyweight,KO/TKO Punches,2,3:04,eb42d4febfafefd1,W,L,3 Rnd (5-5-5),Mark Smith,Punches to Head From Back Control,0.61,0.65,0,0,0,0,189,103,0.51,0.58,1.0,0.89,1.0,1.0,0.56,0.49,0.5,1.0,0.72,0.88,0.65,0.68,0.62,0.65
d945aae53e3e54e6,de45aaae23dfa392,Thiago Moises,Christos Giagos,0,0,3,2,1,0,1,0,Lightweight,SUB Rear Naked Choke,1,3:05,eb42d4febfafefd1,W,L,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0.75,0.4,1,0,0,0,154,0,0.67,0.25,0,1.0,1.0,0,0.67,0.4,1.0,0,0,0,0.78,0.81,0.75,0.4
2b6fc1c02736833d,6e9f40c706f91f32,Nate Maness,Umar Nurmagomedov,0,0,2,74,0,3,0,0,Bantamweight,U-DEC,3,5:00,eb42d4febfafefd1,L,W,3 Rnd (5-5-5),Jason Herzog,25 - 30.26 - 30.Junichiro Kamijo27 - 30.,0.1,0.74,0,0,0,0,0,649,0.05,0.76,1.0,0.67,0,0.67,0.1,0.52,0,0,0,0.85,0.68,0.8,0.1,0.74
